index,ind_id,gender,car_owner,property_owner,children,annual_income,type_income,education,marital_status,housing_type,age,experience,family_members,label,experience1,annual_income1
616,5079035,F,N,Y,0,11.81303006,Pensioner,Lower secondary,Married,House / apartment,62,0,2,0,0,135000
617,5095631,M,Y,N,1,12.10071213,Working,Higher education,Married,House / apartment,31,0.774596669,3,0,0.6,180000
618,5113647,F,N,Y,0,12.32385568,Working,Incomplete higher,Married,House / apartment,34,0.774596669,2,0,0.6,225000
619,5046336,F,N,N,1,11.35627165,Working,Secondary / secondary special,Civil marriage,House / apartment,28,1.58113883,3,0,2.5,85500
620,5028781,F,N,Y,0,11.81303006,Working,Secondary / secondary special,Married,House / apartment,43,2.880972058,2,0,8.3,135000
621,5125730,F,Y,Y,1,11.69274389,Working,Higher education,Married,House / apartment,36,3.016620626,3,0,9.1,119700
622,5023724,M,Y,N,1,13.11231304,Working,Secondary / secondary special,Married,House / apartment,28,0.774596669,3,0,0.6,495000
623,5116369,M,N,Y,0,11.6307085,Working,Secondary / secondary special,Married,House / apartment,53,3.098386677,2,0,9.6,112500
624,5062214,F,N,Y,2,11.9381932,Commercial associate,Higher education,Married,House / apartment,36,1.897366596,4,0,3.6,153000
625,5009023,F,N,Y,2,12.28303369,State servant,Higher education,Married,House / apartment,42,2.915475947,4,0,8.5,216000
626,5029191,F,N,Y,0,12.21849517,Working,Secondary / secondary special,Married,House / apartment,43.92149035,2.846049894,2,0,8.1,202500
627,5028946,F,N,Y,0,11.40756495,State servant,Secondary / secondary special,Married,House / apartment,48,0.774596669,2,0,0.6,90000
628,5068470,F,N,N,1,11.58988651,Commercial associate,Secondary / secondary special,Married,House / apartment,42,1.414213562,3,0,2,108000
629,5045828,F,N,Y,0,12.50617724,Pensioner,Higher education,Married,House / apartment,61,0,2,0,0,270000
630,5095930,F,N,N,0,11.24504602,Pensioner,Secondary / secondary special,Married,House / apartment,56,0,2,0,0,76500
631,5090049,F,N,Y,0,11.14723861,Working,Secondary / secondary special,Married,House / apartment,44,0.774596669,2,0,0.6,69372
632,5067730,F,N,Y,1,11.81303006,Commercial associate,Incomplete higher,Married,House / apartment,28,2.683281573,3,0,7.2,135000
633,5092239,F,N,N,0,11.66992921,Working,Secondary / secondary special,Married,House / apartment,57,2.529822128,2,0,6.4,117000
634,5105560,F,N,Y,0,12.21849517,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,46,3.478505426,2,0,12.1,202500
635,5099914,F,N,Y,2,11.74403719,Working,Secondary / secondary special,Married,House / apartment,27,2.073644135,4,0,4.3,126000
636,5053032,F,N,Y,0,11.81303006,Pensioner,Secondary / secondary special,Married,House / apartment,57,0,2,0,0,135000
637,5150038,M,N,N,0,12.10071213,Working,Secondary / secondary special,Single / not married,With parents,35,2.049390153,1,0,4.2,180000
638,5053678,F,Y,Y,0,12.32385568,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,33,1.974841766,1,0,3.9,225000
639,5087538,M,N,Y,0,11.30220443,Commercial associate,Higher education,Single / not married,House / apartment,27,2.302172887,1,0,5.3,81000
640,5050440,F,Y,Y,1,11.96718074,Working,Incomplete higher,Civil marriage,House / apartment,36,2.738612788,3,0,7.5,157500
641,5096670,F,N,N,0,11.40756495,Pensioner,Secondary / secondary special,Widow,House / apartment,59,0,1,0,0,90000
642,5061611,M,Y,Y,1,12.32385568,Working,Secondary / secondary special,Married,House / apartment,31,1.549193338,3,0,2.4,225000
643,5065342,F,N,Y,0,11.96718074,Pensioner,Secondary / secondary special,Married,House / apartment,62,0,2,0,0,157500
644,5041066,F,N,Y,0,11.54732689,Working,Secondary / secondary special,Single / not married,House / apartment,48,2.408318916,1,0,5.8,103500
645,5105819,M,Y,N,2,12.21849517,Commercial associate,Higher education,Married,House / apartment,32,1.140175425,4,0,1.3,202500
647,5009319,F,Y,N,0,11.81303006,Pensioner,Secondary / secondary special,Married,House / apartment,55,0,2,0,0,135000
648,5091006,F,N,Y,0,11.96718074,Commercial associate,Secondary / secondary special,Married,House / apartment,47,2.983286778,2,0,8.9,157500
649,5050852,M,N,N,0,12.10071213,Commercial associate,Higher education,Single / not married,House / apartment,26,2.024845673,1,0,4.1,180000
650,5117202,F,N,Y,0,11.81303006,Working,Secondary / secondary special,Single / not married,House / apartment,37,0.547722558,1,0,0.3,135000
651,5074739,M,N,Y,1,12.32385568,Working,Higher education,Married,House / apartment,36,3.178049716,3,0,10.1,225000
652,5009472,F,N,N,0,11.96718074,Working,Secondary / secondary special,Married,House / apartment,54,5.196152423,2,0,27,157500
653,5135378,F,N,Y,0,12.86617997,Commercial associate,Secondary / secondary special,Married,House / apartment,55,3.687817783,2,0,13.6,387000
654,5135489,M,Y,Y,2,12.32385568,Working,Secondary / secondary special,Married,House / apartment,28,3.049590136,4,0,9.3,225000
655,5067016,M,N,Y,0,12.32385568,Working,Secondary / secondary special,Single / not married,House / apartment,27,1.140175425,1,0,1.3,225000
656,5024097,F,Y,N,0,11.74403719,State servant,Incomplete higher,Single / not married,House / apartment,33,3.78153408,1,0,14.3,126000
657,5008865,F,Y,Y,2,11.81303006,Working,Secondary / secondary special,Married,House / apartment,43,2.949576241,4,0,8.7,135000
658,5116640,F,N,Y,1,12.21849517,Working,Secondary / secondary special,Married,House / apartment,43,1.414213562,3,0,2,202500
659,5089770,M,Y,Y,2,12.32385568,Working,Secondary / secondary special,Married,House / apartment,30,2.626785107,4,0,6.9,225000
660,5009118,F,N,N,0,11.96718074,Commercial associate,Higher education,Separated,With parents,43,1.095445115,1,0,1.2,157500
661,5042296,M,Y,Y,1,12.21849517,Working,Secondary / secondary special,Married,House / apartment,42,2.408318916,3,0,5.8,202500
662,5010185,M,N,N,1,12.41916586,Working,Secondary / secondary special,Single / not married,House / apartment,46,4.242640687,2,0,18,247500
663,5090509,M,Y,Y,0,12.32385568,Commercial associate,Higher education,Married,House / apartment,30,0.632455532,2,0,0.4,225000
664,5113006,M,Y,N,1,11.6307085,Working,Secondary / secondary special,Married,House / apartment,54,2.449489743,3,0,6,112500
665,5026368,M,N,Y,1,11.6307085,Working,Higher education,Married,House / apartment,37,3.872983346,3,0,15,112500
666,5095905,F,N,N,0,11.81303006,State servant,Secondary / secondary special,Single / not married,House / apartment,42,2.097617696,1,0,4.4,135000
667,5113440,F,N,Y,0,12.24047407,Working,Secondary / secondary special,Single / not married,House / apartment,51,2.626785107,1,0,6.9,207000
668,5069289,F,N,Y,0,12.50617724,Commercial associate,Incomplete higher,Married,House / apartment,41,3.049590136,2,0,9.3,270000
669,5135938,F,Y,N,2,12.66032792,Working,Secondary / secondary special,Married,House / apartment,43,3.224903099,4,0,10.4,315000
670,5118026,F,N,N,0,12.66032792,Commercial associate,Secondary / secondary special,Married,House / apartment,37,2.966479395,2,0,8.8,315000
671,5053524,F,N,Y,0,11.6307085,Working,Secondary / secondary special,Married,House / apartment,40,2.607680962,2,0,6.8,112500
672,5010567,F,Y,Y,0,11.70766954,Working,Higher education,Married,House / apartment,28,2.144761059,2,0,4.6,121500
673,5046003,F,N,Y,1,12.32385568,Working,Secondary / secondary special,Single / not married,House / apartment,41,3.016620626,2,0,9.1,225000
674,5118225,M,Y,N,0,12.32385568,Working,Secondary / secondary special,Civil marriage,Office apartment,57,2.915475947,2,0,8.5,225000
675,5036187,F,Y,Y,1,11.96718074,Pensioner,Secondary / secondary special,Married,House / apartment,57,0,3,0,0,157500
676,5050635,F,N,N,0,12.32385568,State servant,Secondary / secondary special,Married,House / apartment,37,2.846049894,2,0,8.1,225000
677,5067444,F,Y,Y,0,11.81303006,Pensioner,Secondary / secondary special,Married,House / apartment,63,0,2,0,0,135000
678,5088805,M,Y,Y,0,12.32385568,State servant,Secondary / secondary special,Married,House / apartment,38,3.178049716,2,0,10.1,225000
679,5117331,F,Y,Y,0,12.50617724,Commercial associate,Secondary / secondary special,Separated,House / apartment,41,2.48997992,1,0,6.2,270000
680,5045113,F,N,Y,0,12.21849517,Pensioner,Secondary / secondary special,Widow,House / apartment,58,0,1,0,0,202500
681,5067281,M,N,Y,1,11.81303006,Working,Secondary / secondary special,Civil marriage,House / apartment,36,2.738612788,3,0,7.5,135000
682,5137385,F,N,N,0,11.6307085,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,64,0,2,0,0,112500
683,5066832,F,Y,Y,0,11.96718074,Pensioner,Lower secondary,Married,House / apartment,60,0,2,0,0,157500
684,5041520,M,Y,Y,0,13.01700286,Commercial associate,Higher education,Separated,House / apartment,44,1.516575089,1,0,2.3,450000
685,5023092,F,N,N,0,12.21849517,Working,Secondary / secondary special,Separated,House / apartment,46,3.376388603,1,0,11.4,202500
686,5079016,M,Y,Y,2,13.71015004,Commercial associate,Higher education,Married,House / apartment,27,1.643167673,4,0,2.7,900000
687,5035682,F,Y,Y,0,11.81303006,Working,Secondary / secondary special,Civil marriage,House / apartment,45,4.795831523,2,0,23,135000
688,5139761,M,Y,Y,0,12.72932079,Working,Higher education,Married,House / apartment,65,4.527692569,2,0,20.5,337500
689,5041681,F,N,N,0,11.45635511,Pensioner,Secondary / secondary special,Married,House / apartment,43.92149035,0,2,0,0,94500
690,5033906,M,Y,Y,0,11.40756495,Pensioner,Secondary / secondary special,Married,House / apartment,50,0,2,0,0,90000
691,5029251,M,N,Y,0,11.96718074,Working,Higher education,Married,House / apartment,38,3.420526275,2,0,11.7,157500
692,5091824,M,N,Y,0,12.50617724,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,40,4.01248053,1,0,16.1,270000
693,5132569,F,N,Y,1,11.6307085,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,41,1.923538406,3,0,3.7,112500
694,5021490,M,N,Y,0,11.81303006,Working,Secondary / secondary special,Single / not married,House / apartment,29,1.303840481,1,0,1.7,135000
695,5035859,F,N,Y,0,12.50617724,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,58,2.549509757,1,0,6.5,270000
696,5022025,M,Y,Y,0,11.6307085,Working,Secondary / secondary special,Single / not married,House / apartment,27,2.097617696,1,0,4.4,112500
697,5116613,M,N,Y,0,12.32385568,Commercial associate,Secondary / secondary special,Married,House / apartment,32,3.1144823,2,0,9.7,225000
698,5115884,F,N,Y,0,10.89673933,Pensioner,Higher education,Married,House / apartment,67,0,2,0,0,54000
699,5010303,F,N,Y,0,12.14950229,Commercial associate,Secondary / secondary special,Married,House / apartment,55,4.123105626,2,0,17,189000
700,5142496,F,Y,Y,1,11.81303006,Commercial associate,Higher education,Married,House / apartment,42,2.810693865,3,0,7.9,135000
701,5046398,F,N,Y,0,11.96718074,Pensioner,Secondary / secondary special,Single / not married,House / apartment,66,0,1,0,0,157500
702,5125585,F,N,Y,0,11.70766954,Pensioner,Secondary / secondary special,Married,House / apartment,62,0,2,0,0,121500
703,5113302,M,N,Y,1,12.10071213,Working,Higher education,Married,With parents,43,2.121320344,3,0,4.5,180000
704,5139321,F,N,Y,0,11.70766954,Pensioner,Higher education,Widow,House / apartment,66,0,1,0,0,121500
705,5053918,F,Y,N,0,12.32385568,Working,Higher education,Civil marriage,House / apartment,40,2.588435821,2,0,6.7,225000
706,5067102,F,N,N,0,12.10071213,Commercial associate,Secondary / secondary special,Single / not married,Municipal apartment,46,3.521363372,1,0,12.4,180000
707,5022118,M,N,Y,0,12.66032792,Working,Secondary / secondary special,Married,House / apartment,54,1.760681686,2,0,3.1,315000
708,5022954,M,Y,Y,0,11.6307085,Working,Secondary / secondary special,Married,House / apartment,50,1.183215957,2,0,1.4,112500
709,5047667,F,N,N,0,11.40756495,Commercial associate,Secondary / secondary special,Married,House / apartment,24,1.183215957,2,0,1.4,90000
710,5091718,F,Y,Y,0,11.40756495,Commercial associate,Secondary / secondary special,Married,House / apartment,39,2.48997992,2,0,6.2,90000
711,5009586,F,N,N,0,10.71441777,Working,Secondary / secondary special,Separated,House / apartment,39,1.483239697,1,0,2.2,45000
712,5097170,M,Y,Y,0,12.10071213,State servant,Secondary / secondary special,Married,House / apartment,26,2.683281573,2,0,7.2,180000
713,5022015,M,Y,Y,0,11.6307085,Working,Secondary / secondary special,Single / not married,House / apartment,27,2.097617696,1,0,4.4,112500
714,5062594,M,Y,Y,1,11.81303006,State servant,Higher education,Married,House / apartment,25,0.632455532,3,0,0.4,135000
715,5028726,M,N,Y,0,12.79385931,Commercial associate,Secondary / secondary special,Married,House / apartment,34,3.33166625,2,0,11.1,360000
716,5033831,M,Y,Y,0,11.81303006,Working,Higher education,Civil marriage,House / apartment,53,1.341640786,2,0,1.8,135000
717,5046086,F,Y,Y,0,11.50287513,Working,Secondary / secondary special,Married,House / apartment,58,2.50998008,2,0,6.3,99000
718,5135946,M,N,Y,0,12.50617724,Working,Higher education,Single / not married,House / apartment,42,2.93257566,1,0,8.6,270000
719,5149592,F,N,Y,0,11.96718074,Working,Higher education,Married,House / apartment,34,2.236067977,2,0,5,157500
721,5009845,M,Y,N,0,12.10071213,Working,Secondary / secondary special,Married,House / apartment,44,0.632455532,2,0,0.4,180000
722,5117716,M,Y,N,0,12.66032792,Working,Secondary / secondary special,Married,House / apartment,46,3.728270376,2,0,13.9,315000
723,5096169,F,N,N,0,11.6307085,Commercial associate,Secondary / secondary special,Married,House / apartment,54,1.483239697,2,0,2.2,112500
724,5139823,M,N,Y,0,11.58988651,Working,Secondary / secondary special,Married,House / apartment,44,4.483302354,2,0,20.1,108000
725,5067542,F,N,Y,0,12.10071213,Commercial associate,Secondary / secondary special,Married,House / apartment,58,2.738612788,2,0,7.5,180000
726,5090871,F,N,N,2,12.32385568,Working,Secondary / secondary special,Married,House / apartment,39,1.760681686,4,0,3.1,225000
727,5033729,M,Y,Y,0,11.40756495,Working,Secondary / secondary special,Married,House / apartment,33,3.860051813,2,0,14.9,90000
728,5037212,M,Y,Y,0,12.58621995,State servant,Higher education,Married,House / apartment,35,2.549509757,2,0,6.5,292500
729,5116319,F,N,Y,2,11.96718074,Working,Secondary / secondary special,Married,House / apartment,39,2.28035085,4,0,5.2,157500
730,5146318,F,N,Y,0,11.81303006,Working,Secondary / secondary special,Separated,House / apartment,40,1.897366596,1,0,3.6,135000
731,5042082,F,Y,N,0,12.66032792,Commercial associate,Higher education,Married,House / apartment,53,2.144761059,2,0,4.6,315000
732,5091416,F,N,Y,0,12.32385568,Working,Higher education,Married,House / apartment,44,2.846049894,2,0,8.1,225000
733,5041675,F,Y,Y,1,12.71589777,Commercial associate,Higher education,Married,House / apartment,32,2.097617696,3,0,4.4,333000
734,5048425,F,N,Y,0,12.04941884,Working,Secondary / secondary special,Single / not married,House / apartment,54,4.795831523,1,0,23,171000
735,5145965,F,N,N,2,11.77912851,Working,Secondary / secondary special,Married,House / apartment,42,3.082207001,4,0,9.5,130500
736,5126543,F,Y,N,0,11.6307085,Working,Secondary / secondary special,Married,House / apartment,28,3.082207001,2,0,9.5,112500
737,5033881,M,Y,N,1,12.21849517,Commercial associate,Incomplete higher,Married,House / apartment,30,3.209361307,3,0,10.3,202500
738,5068378,F,N,Y,1,11.74403719,Working,Higher education,Married,House / apartment,35,1.923538406,3,0,3.7,126000
739,5029194,M,Y,Y,0,12.32385568,Working,Secondary / secondary special,Married,House / apartment,53,2.863564213,2,0,8.2,225000
740,5010025,F,N,Y,0,11.81303006,Working,Secondary / secondary special,Married,House / apartment,57,2.529822128,2,0,6.4,135000
741,5091016,F,N,Y,1,11.6307085,Working,Secondary / secondary special,Married,House / apartment,39,3.420526275,3,0,11.7,112500
742,5149744,F,N,Y,1,11.5688331,Working,Secondary / secondary special,Married,With parents,35,1.949358869,3,0,3.8,105750
743,5117561,F,N,N,0,11.81303006,Working,Secondary / secondary special,Married,House / apartment,43.92149035,1.341640786,2,0,1.8,135000
744,5089760,M,Y,Y,0,12.10071213,State servant,Higher education,Single / not married,House / apartment,22,1.549193338,1,0,2.4,180000
745,5053642,M,N,N,0,12.79385931,Commercial associate,Higher education,Married,House / apartment,56,2.236067977,2,0,5,360000
746,5089934,M,Y,N,0,11.96718074,Commercial associate,Secondary / secondary special,Married,House / apartment,53,3.687817783,2,0,13.6,157500
747,5143465,F,N,Y,0,11.40756495,Pensioner,Secondary / secondary special,Single / not married,House / apartment,64,0,1,0,0,90000
748,5125127,F,N,Y,0,11.6307085,Working,Secondary / secondary special,Single / not married,House / apartment,44,2.258317958,1,0,5.1,112500
749,5113163,F,Y,Y,1,12.10071213,Working,Secondary / secondary special,Married,House / apartment,34,3.193743885,3,0,10.2,180000
